"id_product";"reference";"name";"description";"price";"link_rewrite";"link_rewrite";"id_image"
"1152";"2010/121D";"Huile sur panneau signée Esther Kjerner (1873-1952); école suédoise";"<p>Huile sur panneau signée Esther Kjerner (1873-1952); école suédoise</p>";"371.900826";"divers";"huile-sur-panneau-signee-esther-kjerner-1873-1952";"1306"
"1153";"2017/15K";"Paire d'appliques en bronze doré style Louis XIV";"<p>Paire d'appliques en bronze doré style Louis XIV</p>";"2314.049587";"luminaires";"paire-d-appliques-en-bronze-dore-style-louis-xiv";"1315"
"1154";"2018/93D";"Horloge Louis XVI en marbre et bronze doré";"<p>Horloge Louis XVI en marbre et bronze doré</p>";"661.157025";"divers";"horloge-louis-xvi-en-marbre-et-bronze-dore";"1339"
"1155";"2017/225C";"Eléphant et singe musicien; G.Hyda; Brême circa 1900";"<p>Eléphant et singe musicien; G.Hyda; Brême circa 1900</p>";"206.611570";"divers";"elephant-et-singe-musicien-ghyda-breme-circa-1900";"1383"
"1156";"2017/220A16";"Carafon en cristal";"<p>Carafon en cristal</p>";"99.173554";"divers";"carafon-en-cristal";"1408"
"1157";"2017/220A1-4";"Lot de quatre carafons en cristal";"<p>Lot de quatre carafons en cristal</p>";"289.256198";"divers";"lot-de-quatre-carafons-en-cristal";"1409"
"1158";"2015/248G";"Pot à moutarde et sa cuillère en argent; Chester; 1907";"<p>Pot à moutarde et sa cuillère en argent; Chester; 1907</p>";"0.000000";"argenterie-et-verrerie";"pot-a-moutarde-et-sa-cuillere-en-argent-chester-1907";"1410"
"1159";"2018/200D";"Deux pingouins en bronze de Vienne";"<p>Deux pingouins en bronze de Vienne</p>";"512.396694";"bronzes-de-vienne";"deux-pingouins-en-bronze-de-vienne";"1442"
"1160";"2013/85B1";"Chat en bronze de Vienne; marqué ""geschultz""; 19è siècle";"<p>Chat en bronze de Vienne; marqué ""geschultz""; 19è siècle</p>";"454.545455";"bronzes-de-vienne";"chat-en-bronze-de-vienne-marque-geschultz-19e-siecle";"1448"
"1161";"2017/18A2";"Lutins en bronze de Vienne; circa 1880";"<p>Lutins en bronze de Vienne; circa 1880</p>";"785.123967";"bronzes-de-vienne";"lutins-en-bronze-de-vienne-circa-1880";"1458"
"1162";"2017/18A1";"Deux lutins avec une chaise en bronze de Vienne";"<p>Deux lutins avec une chaise en bronze de Vienne</p>";"785.123967";"chaises";"deux-lutins-avec-une-chaise-en-bronze-de-vienne";"1461"
"1163";"2006/241i1";"Chien en bronze de Vienne";"<p>Chien en bronze de Vienne</p>";"243.801653";"bronzes-de-vienne";"chien-en-bronze-de-vienne";"1477"
"1164";"2007/257B";"Chien ""Lassie"" en bronze de Vienne";"<p>Chien ""Lassie"" en bronze de Vienne</p>";"309.917355";"bronzes-de-vienne";"chien-lassie-en-bronze-de-vienne";"1482"
"1166";"2018/201";"Chasseur à cheval en bronze de Vienne";"<p>Chasseur à cheval en bronze de Vienne</p>";"727.272727";"bronzes-de-vienne";"chasseur-a-cheval-en-bronze-de-vienne";"1493"
"1167";"2018/89F";"Vase en faïence; Italie; 19è siècle";"<p>Vase en faïence; Italie; 19è siècle</p>";"413.223140";"porcelaine-et-faience";"vase-en-faience-italie-19e-siecle";"1502"
"1168";"2019/131A";"Bronze de Vienne ""Jockey à cheval""";"<p>Bronze de Vienne ""Jockey à cheval""</p>";"371.900826";"bronzes-de-vienne";"bronze-de-vienne-jockey-a-cheval";"1534"
"1169";"2019/131F";"Encrier-renard en bronze de Vienne; circa 1870";"<p>Encrier-renard en bronze de Vienne; circa 1870</p>";"814.049587";"bronzes-de-vienne";"encrier-renard-en-bronze-de-vienne-circa-1870";"1535"
"1170";"2019/131D";"Perruche en bronze de Vienne signé ""Geschützt""; fin 19è siècle";"<p>Perruche en bronze de Vienne signé ""Geschützt""; fin 19è siècle</p>";"0.000000";"bronzes-de-vienne";"perruche-en-bronze-de-vienne-signe-geschutzt-fin-19e-siecle";"1536"
"1171";"2019/131C";"Bronze de Vienne ""Lapin/Béatrice Potter""";"<p>Bronze de Vienne ""Lapin/Béatrice Potter""</p>";"264.462810";"bronzes-de-vienne";"bronze-de-vienne-lapin-beatrice-potter";"1537"
"1172";"2019/131G";"Bronze de Vienne ""Poussin sortant de l'œuf""";"<p>Bronze de Vienne ""Poussin sortant de l'œuf""</p>";"161.157025";"bronzes-de-vienne";"bronze-de-vienne-poussin-sortant-de-l-oeuf";"1538"
"1173";"2019/131E";"Coq faisan en bronze de Vienne signé ""Geschützt""";"<p>Coq faisan en bronze de Vienne signé ""Geschützt""</p>";"0.000000";"bronzes-de-vienne";"coq-faisan-en-bronze-de-vienne-signe-geschutzt";"1539"
"1174";"2019/131B";"Vache en bronze de Vienne";"<p>Vache en bronze de Vienne</p>";"78.512397";"bronzes-de-vienne";"vache-en-bronze-de-vienne";"1540"
"1175";"2017/99B";"Pique-fleurs en ""Baccarat""; circa 1920";"<p>Pique-fleurs en ""Baccarat""; circa 1920</p>";"123.966942";"divers";"pique-fleurs-en-baccarat-circa-1920";"1541"
"1177";"2012/275P";"Deux bougeoirs en métal patiné";"<p>Deux bougeoirs en métal patiné</p>";"99.173554";"divers";"deux-bougeoirs-en-metal-patine";"1543"
"1178";"2017/15J";"Chenêts en bronze; époque Napoléon III; circa 1880";"<p>Chenêts en bronze; époque Napoléon III; circa 1880</p>";"1818.181818";"sculptures";"chenets-en-bronze-epoque-napoleon-iii-circa-1880";"1544"
"1179";"2011/188F";"Table-console; Suède; fin 19è siècle";"<p>Table-console; Suède; fin 19è siècle</p>";"661.157025";"mobilier";"table-console-suede-fin-19e-siecle";"1545"
"1180";"2011/115B";"Cavalier en Strafordshire; 19è siècle";"<p>Cavalier en Strafordshire; 19è siècle</p>";"123.966942";"divers";"cavalier-en-stradfordshire-19e-siecle";"1546"
"1181";"2017/19/1E";"Chien musicien en porcelaine";"<p>Chien musicien en porcelaine</p>";"49.586777";"porcelaine-et-faience";"chien-musicien-en-porcelaine";"1547"
"1182";"2017/221D";"Petit musicien en cuivre argenté et éléments dorés; France; 19è siècle";"<p>Petit musicien en cuivre argenté et éléments dorés; France; 19è siècle</p>";"82.644628";"divers";"petit-musicien-en-cuivre-argente-et-elements-dores-france-19e-siecle";"1548"
"1183";"2014/220B";"Perroquet en porcelaine";"<p>Perroquet en porcelaine</p>";"28.925620";"porcelaine-et-faience";"perroquet-en-porcelaine";"1549"
"1184";"2016/83A";"Vierge en pierre de Tripani; Sicile; 17è siècle";"<p>Vierge en pierre de Tripani; Sicile; 17è siècle</p>";"413.223140";"divers";"vierge-en-pierre-de-tripani-sicile-17e-siecle";"1550"
"1185";"2010/193E";"Tasse et sous-tasse; Chine; 19è siècle";"<p>Tasse et sous-tasse; Chine; 19è siècle</p>";"66.115702";"divers";"tasse-et-sous-tasse-chine-19e-siecle";"1551"
"1186";"2019/131H";"Cale-porte en cuivre Géorgien";"<p>Cale-porte en cuivre Géorgien</p>";"148.760331";"divers";"cale-porte-en-cuivre-georgien";"1552"
"1187";"2019/131i";"Paire d'appliques dragon en bronze; 19è siècle";"<p>Paire d'appliques dragon en bronze; 19è siècle</p>";"289.256198";"luminaires";"paire-d-appliques-dragon-en-bronze-19e-siecle";"1553"
"1188";"2010/205B";"Cuillère à sauce en argent 800è et vermeil";"<p>Cuillère à sauce en argent 800è et vermeil</p>";"66.115702";"argenterie-et-verrerie";"cuillere-a-sauce-en-argent-800e-et-vermeil";"1555"
"1189";"2010/263i";"Tasse et sous-tasse Empire";"<p>Tasse et sous-tasse Empire</p>";"99.173554";"divers";"tasse-et-sous-tasse-empire";"1556"
"1190";"2015/172E";"Cuillère à absinthe en métal argenté";"<p>Cuillère à absinthe en métal argenté</p>";"9.917355";"divers";"cuillere-a-absinthe-en-metal-argente";"1557"
"1191";"2018/03i";"Cruche à lait en faïence de Namur; fin 18è siècle";"<p>Cruche à lait en faïence de Namur; fin 18è siècle</p>";"123.966942";"porcelaine-et-faience";"cruche-a-lait-en-faience-de-namur-fin-18e-siecle";"1558"
"1192";"2017/99D2";"Carrafon Louis Philippe; circa 1860";"<p>Carrafon Louis Philippe; circa 1860</p>";"99.173554";"divers";"carrafon-louis-philippe-circa-1860";"1559"
"1193";"2017/220E";"Paire de carafons en Val Saint-Lambert";"<p>Paire de carafons en Val Saint-Lambert</p>";"181.818182";"divers";"paire-de-carafons-en-val-saint-lambert";"1560"
"1194";"2009/30F";"Pince à sucre en argent tête de Minerve; style Régence";"<p>Pince à sucre en argent tête de Minerve; style Régence</p>";"49.586777";"argenterie-et-verrerie";"pince-a-sucre-en-argent-tete-de-minerve-style-regence";"1561"
"1195";"2012/194B";"Pince à sucre en argent";"<p>Pince à sucre en argent </p>";"41.322314";"argenterie-et-verrerie";"pince-a-sucre-en-argent";"1562"
"1196";"2016/191E3";"Pince à sucre en argent 800è";"<p>Pince à sucre en argent 800è </p>";"41.322314";"argenterie-et-verrerie";"pince-a-sucre-en-argent-800e";"1563"
"1197";"2016/81E";"Pince à sucre en métal argenté";"<p>Pince à sucre en métal argenté</p>";"24.793388";"divers";"pince-a-sucre-en-metal-argente";"1564"
"1198";"2015/02A";"Paire d'encriers; époque Louis Philippe";"<p>Paire d'encriers; époque Louis Philippe</p>";"74.380165";"divers";"paire-d-encriers-epoque-louis-philippe";"1565"
"1199";"2016/90";"Paire d'encriers en verre";"<p>Paire d'encriers en verre</p>";"66.115702";"argenterie-et-verrerie";"paire-d-encriers-en-verre";"1566"
"1200";"2016/309E";"Ensemble de six petits couteaux anglais; manche en agathe";"<p>Ensemble de six petits couteaux anglais; manche en agathe</p>";"49.586777";"divers";"ensemble-de-six-petits-couteaux-anglais-manche-en-agathe";"1567"
"1201";"2011/13E";"Pelle à tarte en argent 800è";"<p>Pelle à tarte en argent 800è </p>";"41.322314";"argenterie-et-verrerie";"pelle-a-tarte-en-argent-800e";"1568"
"1202";"2010/106B";"Pair of Regency old Sheffield plate; butter dishes (traduire en français??)";"<p>Pair of Regency old Sheffield plate; butter dishes (traduire en français??)</p>";"78.512397";"divers";"pair-of-regency-old-sheffield-plate-butter-dishes-traduire-en-francais";"1569"
"1203";"2005/80D";"Louche à punch en argent";"<p>Louche à punch en argent</p>";"78.512397";"argenterie-et-verrerie";"louche-a-punch-en-argent";"1570"
"1204";"2017/90F";"Petite boîte en porcelaine de Bruxelles";"<p>Petite boîte en porcelaine de Bruxelles</p>";"41.322314";"porcelaine-et-faience";"petite-boite-en-porcelaine-de-bruxelles";"1571"
"1205";"2016/196D";"Nécessaire de couture; Birmingham; 1927";"<p>Nécessaire de couture; Birmingham; 1927</p>";"123.966942";"divers";"necessaire-de-couture-birmingham-1927";"1572"
"1206";"2017/07G";"Statuette en vieux Bruxelles ""alcoolique""";"<p>Statuette en vieux Bruxelles ""alcoolique""</p>";"24.793388";"divers";"statuette-en-vieux-bruxelles-alcoolique";"1573"
"1207";"2017/07C";"Deux statuettes en vieux Bruxelles";"<p>Deux statuettes en vieux Bruxelles</p>";"74.380165";"divers";"deux-statuettes-en-vieux-bruxelles";"1574"
"1208";"2014/158A";"Nécessaire de table en cristal en argent 835è; six pièces et une petite cuillère";"<p>Nécessaire de table en cristal en argent 835è; six pièces et une petite cuillère</p>";"132.231405";"mobilier";"necessaire-de-table-en-cristal-en-argent-835e-six-pieces-et-une-petite-cuillere";"1575"
"1209";"2018/90D";"Hibou en verre; 20è siècle";"<p>Hibou en verre; 20è siècle</p>";"28.925620";"argenterie-et-verrerie";"hibou-en-verre-20e-siecle";"1576"
"1210";"2016/304L";"Paire de petits bougeoirs en argent 925è";"<p>Paire de petits bougeoirs en argent 925è</p>";"74.380165";"argenterie-et-verrerie";"paire-de-petits-bougeoirs-en-argent-925e";"1577"
"1211";"2004/296F";"Paire de chandeliers en argent";"<p>Paire de chandeliers en argent</p>";"123.966942";"argenterie-et-verrerie";"paire-de-chandeliers-en-argent";"1578"
"1212";"2012/194A";"Deux couverts à dessert anglais en argent";"<p>Deux couverts à dessert anglais en argent </p>";"74.380165";"argenterie-et-verrerie";"deux-couverts-a-dessert-anglais-en-argent";"1579"
"1213";"2009/30D";"Moutardier en argent ""800""";"<p>Moutardier en argent ""800""</p>";"165.289256";"argenterie-et-verrerie";"moutardier-en-argent-800";"1580"
"1214";"2017/160";"Salières en argent 800è avec deux petites cuillères en métal argenté";"<p>Salières en argent 800è avec deux petites cuillères en métal argenté</p>";"99.173554";"argenterie-et-verrerie";"salieres-en-argent-800e-avec-deux-petites-cuilleres-en-metal-argente";"1581"
"1215";"2017/90H";"Boîte en argent; 19è siècle";"<p>Boîte en argent; 19è siècle</p>";"165.289256";"argenterie-et-verrerie";"boite-en-argent-19e-siecle";"1582"
"1216";"2013/242bis2";"Coupe en argent; Suède; 1933";"<p>Coupe en argent; Suède; 1933</p>";"49.586777";"argenterie-et-verrerie";"coupe-en-argent-suede-1933";"1583"
"1218";"2019/131K";"Nain en bois sculpté forêt noire";"<p>Nain en bois sculpté forêt noire</p>";"123.966942";"sculptures";"nain-en-bois-sculpte-foret-noire";"1585"
"1219";"2019/131L";"Jument et son poulain; bronze signé Bary E.";"<p>Jument et son poulain; bronze signé Bary E.</p>";"743.801653";"divers";"jument-et-son-poulain-bronze-signe-bary-e";"1586"
"1220";"2008/78B";"Passe-thé en métal argenté";"<p>Passe-thé en métal argenté</p>";"41.322314";"divers";"passe-the-en-metal-argente";"1587"
"1221";"2016/200B";"Pince à sucre en argent 800è; poiçon A²; Belgique; entre 1869 et 1942";"<p>Pince à sucre en argent 800è; poiçon A²; Belgique; entre 1869 et 1942</p>";"41.322314";"argenterie-et-verrerie";"pince-a-sucre-en-argent-800e-poicon-a-belgique-entre-1869-et-1942";"1588"
"1222";"2015/242/30/1";"Jument et son poulain en bronze ""MENE""";"<p>Jument et son poulain en bronze ""MENE""</p>";"206.611570";"sculptures";"jument-et-son-poulain-en-bronze-mene";"1589"
"1223";"2013/242bis3";"Coupe en argent; Suède; 1905";"<p>Coupe en argent; Suède; 1905</p>";"70.247934";"argenterie-et-verrerie";"coupe-en-argent-suede-1905";"3167"
"1224";"2017/03M9";"Gravure jeune fille";"<p>Gravure jeune fille</p>";"49.586777";"tableaux";"gravure";"1591"
"1225";"2019/131N";"Paire de lampe en bronze et marbre";"<p>Paire de lampe en bronze et marbre</p>";"991.735537";"luminaires";"paire-de-lampe-en-bronze-et-marbre";"1592"
"1226";"2013/242bis1";"Coupe en argent 830è; Suède";"<p>Coupe en argent 830è; Suède </p>";"66.115702";"argenterie-et-verrerie";"coupe-en-argent-830e-suede";"1593"
"1228";"2019/132F";"Petit plateau en argent ""800""";"<p>Petit plateau en argent ""800""</p>";"99.173554";"argenterie-et-verrerie";"petit-plateau-en-argent-800";"1595"
"1229";"2016/04C9";"Phoque en Copenhague";"<p>Phoque en Copenhague</p>";"33.057851";"divers";"phoque-en-copenhague";"1596"
"1230";"2019/131P";"Colonne en bois fin 19è siècle";"<p>Colonne en bois fin 19è siècle</p>";"165.289256";"sculptures";"colonne-en-bois-fin-19e-siecle";"1597"
"1231";"2019/132C";"Petit moutardier en verre avec cuillère en métal argenté; Angleterre";"<p>Petit moutardier en verre avec cuillère en métal argenté; Angleterre</p>";"49.586777";"argenterie-et-verrerie";"petit-moutardier-en-verre-avec-cuillere-en-metal-argente-angleterre";"1598"
"1232";"2019/132D";"Faïence de Hannong; ""Femme""; Strasbourg; 19è siècle";"<p>Faïence de Hannong; ""Femme""; Strasbourg; 19è siècle</p>";"66.115702";"porcelaine-et-faience";"faience-de-hannong-strasbourg-19e-siecle";"1599"
"1233";"2018/198";"Faisan en bronze; Angleterre; circa 1920";"<p>Faisan en bronze; Angleterre; circa 1920</p>";"66.115702";"sculptures";"faisan-en-bronze-angleterre-circa-1920";"1600"
"1234";"2013/81B";"Cochon en bronze; 20è siècle";"<p>Cochon en bronze; 20è siècle</p>";"123.966942";"sculptures";"cochon-en-bronze-20e-siecle";"1601"
"1235";"2019/05B";"Panthère en bronze; signée Oscar Waldmann (1856-1937)";"<p>Panthère en bronze; signée Oscar Waldmann (1856-1937)</p>";"247.933884";"sculptures";"panthere-en-bronze-signee-oscar-waldmann-1856-1937";"1603"
"1236";"2018/202A";"Bronze anglais; ""Cavaliers""";"<p>Bronze anglais; ""Cavaliers""</p>";"247.933884";"divers";"bronze-anglais-cavaliers";"1604"
"1237";"2018/202E";"Bronze anglais; singe avec deux dés à coudre";"<p>Bronze anglais; singe avec deux dés à coudre</p>";"148.760331";"divers";"bronze-anglais-singe-avec-deux-des-a-coudre";"1605"
"1238";"2017/01G";"Petit chat en métal argenté sur fauteuil";"<p>Petit chat en métal argenté sur fauteuil </p>";"49.586777";"fauteuils";"petit-chat-en-metal-argente-sur-fauteuil";"1606"
"1239";"2018/202B";"Bronze anglais; ""Caniche""; circa 1900";"<p>Bronze anglais; ""Caniche""; circa 1900</p>";"206.611570";"divers";"bronze-anglais-caniche-circa-1900";"1607"
"1240";"2019/131J";"Gravure des enfants Wellington; 19è siècle";"<p>Gravure des enfants Wellington; 19è siècle</p>";"41.322314";"tableaux";"gravure-des-enfants-wellington-19e-siecle";"1608"
"1241";"2017/169B";"Coussinet à aiguilles avec aigle en régule; fin 19è siècle";"<p>Coussinet à aiguilles avec aigle en régule; fin 19è siècle</p>";"165.289256";"divers";"coussinet-a-aiguilles-avec-aigle-en-regule-fin-19e-siecle";"1610"
"1242";"2018/205A";"Singe en bronze; Angleterre";"<p>Singe en bronze; Angleterre</p>";"165.289256";"sculptures";"singe-en-bronze-angleterre";"1611"
"1243";"2016/04F";"Pot au lait en argent; Suède; après 1912";"<p>Pot au lait en argent; Suède; après 1912</p>";"247.933884";"argenterie-et-verrerie";"pot-au-lait-en-argent-suede-apres-1912";"1612"
"1244";"2012/263";"Porte-mine et canif en or 18 carat";"<p>Porte-mine et canif en or 18 carat</p>";"289.256198";"divers";"porte-mine-et-canif-en-or-18-carat";"1613"
"1245";"2015/114E";"Saucière en argent et son plateau; Belgique; enre 1831 et 1868";"<p>Saucière en argent et son plateau; Belgique; enre 1831 et 1868</p>";"289.256198";"argenterie-et-verrerie";"sauciere-en-argent-et-son-plateau-belgique-enre-1831-et-1868";"1614"
"1246";"2010/193H";"Petite botte en cuivre";"<p>Petite botte en cuivre</p>";"41.322314";"divers";"petite-botte-en-cuivre";"1615"
"1247";"2016/88F";"Encrier de voyage; époque Victorienne";"<p>Encrier de voyage; époque Victorienne</p>";"49.586777";"divers";"encrier-de-voyage-epoque-victorienne";"1616"
"1248";"2005/93H";"Boite en crystal avec couvercle en argent; Birmingham; 1779";"<p>Boite en crystal avec couvercle en argent; Birmingham; 1779</p>";"49.586777";"argenterie-et-verrerie";"boite-en-crystal-avec-couvercle-en-argent-birmingham-1779";"1617"
"1249";"2005/238C";"Boite scandinave en bois écrasé";"<p>Boite scandinave en bois écrasé</p>";"66.115702";"sculptures";"boite-scandinave-en-bois-ecrase";"1618"
"1250";"2016/284H";"Musicien forêt noire en bois sculpté";"<p>Musicien forêt noire en bois sculpté</p>";"66.115702";"sculptures";"musicien-foret-noire-en-bois-sculpte";"1619"
"1251";"2017/230H";"Icône en bois";"<p>Icône en bois</p>";"123.966942";"sculptures";"icone-en-bois";"1620"
"1252";"2018/91B";"Couteau et fourchette à gateaux en argent";"<p>Couteau et fourchette à gateaux en argent</p>";"74.380165";"argenterie-et-verrerie";"couteau-et-fourchette-a-gateaux-en-argent";"1621"
"1253";"2014/157o";"Théière en argent; Londres; 1845";"<p>Théière en argent; Londres; 1845</p>";"231.404959";"argenterie-et-verrerie";"theiere-en-argent-londres-1845";"1622"
"1254";"2015/263A";"Cafetière en argent Sheffield; 1921";"<p>Cafetière en argent Sheffield; 1921</p>";"289.256198";"argenterie-et-verrerie";"cafetiere-en-argent-sheffield-1921";"1623"
"1255";"2010/275A";"Crémier en argent victorien; Londres; 1894";"<p>Crémier en argent victorien; Londres; 1894</p>";"206.611570";"argenterie-et-verrerie";"cremier-en-argent-victorien-londres-1894";"1624"
"1256";"2015/114B";"Cafetière en argent 800è; Allemagne; fin 19è début 20è siècle (Tardy p.50)";"<p>Cafetière en argent 800è; Allemagne; fin 19è début 20è siècle (Tardy p.50)</p>";"371.900826";"argenterie-et-verrerie";"cafetiere-en-argent-800e-allemagne-fin-19e-debut-20e-siecle-tardy-p50";"1625"
"1257";"2012/276M";"Crémier en argent";"<p>Crémier en argent</p>";"136.363636";"argenterie-et-verrerie";"cremier-en-argent";"1626"
"1258";"2005/13F";"Pince à sucre en métal";"<p>Pince à sucre en métal</p>";"28.925620";"divers";"pince-a-sucre-en-metal";"1627"
"1259";"2019/132B";"Carafon à whisky en Val Saint-Lambert";"<p>Carafon à whisky en Val Saint-Lambert</p>";"99.173554";"divers";"carafon-a-whisky-en-val-saint-lambert";"1628"
"1260";"2017/220A14";"Carafon en cristal";"<p>Carafon en cristal</p>";"74.380165";"divers";"carafon-en-cristal";"1629"
"1261";"2017/220A8";"Carafon en cristal";"<p>Carafon en cristal</p>";"74.380165";"divers";"carafon-en-cristal";"1630"
"1262";"2017/220A11";"Carafon en cristal";"<p>Carafon en cristal</p>";"74.380165";"divers";"carafon-en-cristal";"1631"
"1263";"2017/220A10";"Carafon en cristal";"<p>Carafon en cristal </p>";"74.380165";"divers";"carafon-en-cristal";"1632"
"1264";"2019/132H";"Cafetière en argent; France; époque Louis Philippe";"<p>Cafetière en argent; France; époque Louis Philippe</p>";"289.256198";"argenterie-et-verrerie";"cafetiere-en-argent-france-epoque-louis-philippe";"1633"
"1265";"2010/117F";"Coffret Napoléon III contenant douze cuillères à café en vermeil; une pince et une cuillère à sucre  et un passe-thé";"<p>Coffret Napoléon III contenant douze cuillères à café en vermeil; une pince et une cuillère à sucre  et un passe-thé</p>";"247.933884";"mobilier";"coffret-napoleon-iii-contenant-douze-cuilleres-a-cafe-en-vermeil-une-pince-et-une-cuillere-a-sucre-et-un-passe-the";"1634"
"1266";"2017/90i";"Paire de bougeoires en argent; Belgique; circa 1860";"<p>Paire de bougeoires en argent; Belgique; circa 1860</p>";"661.157025";"argenterie-et-verrerie";"paire-de-bougeoires-en-argent-belgique-circa-1860";"1635"
"1267";"2004/274N";"Boîte en métal argenté";"<p>Boîte en métal argenté</p>";"49.586777";"argenterie-et-verrerie";"boite-en-argent";"1636"
"1268";"2008/178H";"Petite boîte en Limoges; 20è siècle";"<p>Petite boîte en Limoges; 20è siècle</p>";"49.586777";"divers";"petite-boite-en-limoges-20e-siecle";"1637"
"1269";"2016/308D";"Lithographie de Madou; ""Vue de Charleroy""; circa 1830";"<p>Lithographie de Madou; ""Vue de Charleroy""; circa 1830</p>";"66.115702";"divers";"lithographie-de-madou-vue-de-charleroy-circa-1830";"1638"
"1270";"2017/03J";"Paysage aquarelle";"<p>Paysage aquarelle</p>";"123.966942";"tableaux";"paysage-aquarelle";"1639"
"1271";"2016/278F";"Miroir doré; fin 19è siècle";"<p>Miroir doré; fin 19è siècle</p>";"289.256198";"miroirs-et-trumeaux";"miroir-dore-fin-19e-siecle";"1640"
"1272";"2013/195H";"Petit miroir en noyer; époque Edwardienne";"<p>Petit miroir en noyer; époque Edwardienne</p>";"206.611570";"miroirs-et-trumeaux";"petit-miroir-en-noyer-epoque-edwardienne";"1641"
"1273";"2013/76";"Element de lambris; époque Gustavienne";"<p>Element de lambris; époque Gustavienne</p>";"1818.181818";"divers";"element-de-lambris-epoque-gustavienne";"1642"
"1274";"2017/99E";"Lampe avec bois sculpté polychrome; fin 18è siècle; Italie";"<p>Lampe avec bois sculpté polychrome; fin 18è siècle; Italie</p>";"206.611570";"luminaires";"lampe-avec-bois-sculpte-polychrome-fin-18e-siecle-italie";"1643"
"1275";"2011/166A";"Deux pieds de lampe en tôle; style Empire";"<p>Deux pieds de lampe en tôle; style Empire</p>";"495.867769";"luminaires";"deux-pieds-de-lampe-en-tole-style-empire";"1644"
"1276";"2019/132i";"Petite boîte en argent et vermeil; après 1888";"<p>Petite boîte en argent et vermeil; après 1888</p>";"123.966942";"argenterie-et-verrerie";"petite-boite-en-argent-et-vermeil-apres-1888";"1645"
"1277";"2019/03F3";"Bougeoire en verre";"<p>Bougeoire en verre</p>";"33.057851";"argenterie-et-verrerie";"bougeoire-en-verre";"1646"
"1278";"2019/132G";"Sucrier en argent; Birmingham; 1912";"<p>Sucrier en argent; Birmingham; 1912</p>";"99.173554";"argenterie-et-verrerie";"sucrier-en-argent-birmingham-1912";"1647"
"1279";"2019/52A";"Aquarelle signée ""Coenraets""";"<p>Aquarelle signée ""Coenraets""</p>";"123.966942";"tableaux";"aquarelle-signee-coenraets";"1648"
"1280";"2019/06";"Gravure ""chien couché"" par Herbert Dicksee; 1924";"<p>Gravure ""chien couché"" par Herbert Dicksee; 1924</p>";"99.173554";"tableaux";"gravure-chien-couche-par-herbert-dicksee-1924";"1649"
"1281";"2009/106A";"Petit confiturier en acajou";"<p>Petit confiturier en acajou</p>";"289.256198";"divers";"petit-confiturier-en-acajou";"1650"
"1282";"2015/172L";"Etoile en bois peint; 19è siècle";"<p>Etoile en bois peint; 19è siècle</p>";"99.173554";"sculptures";"etoile-en-bois-peint-19e-siecle";"1651"
"1283";"2011/110A";"Console polychrome; fin 19è siècle";"<p>Console polychrome; fin 19è siècle</p>";"206.611570";"divers";"console-polychrome-fin-19e-siecle";"1652"
"1284";"2012/109G";"Paire de gravures ""Le couché"" et ""Le levé""";"<p>Paire de gravures ""Le couché"" et ""Le levé""</p>";"66.115702";"tableaux";"paire-de-gravures-le-couche-et-le-leve";"1653"
"1285";"2012/05J";"Plat en Imari; Japon; 19è siècle";"<p>Plat en Imari; Japon; 19è siècle</p>";"99.173554";"porcelaine-et-faience";"plat-en-imari-japon-19e-siecle";"1654"
"1286";"2018/03C9";"Gravure latine; 18è siècle";"<p>Gravure latine; 18è siècle</p>";"99.173554";"tableaux";"gravure-latine-18e-siecle";"1655"
"1287";"2012/278F";"Miroir peint victorien";"<p>Miroir peint victorien</p>";"66.115702";"miroirs-et-trumeaux";"miroir-peint-victorien";"1656"
"1288";"2010/202H";"Assiette en Imari; Japon";"<p>Assiette en Imari; Japon</p>";"33.057851";"porcelaine-et-faience";"assiette-en-imari-japon";"1657"
"1289";"2015/177F";"Gravure ""Two strings to her bow""";"<p>Gravure ""Two strings to her bow""</p>";"66.115702";"tableaux";"gravure-two-strings-to-her-bow";"1658"
"1290";"2014/240";"Aquarelle napolitaine; circa 1830";"<p>Aquarelle napolitaine; circa 1830</p>";"99.173554";"tableaux";"aquarelle-napolitaine-circa-1830";"1659"
"1291";"2013/14B";"Gravure anglaise ""La chute""";"<p>Gravure anglaise ""La chute""</p>";"33.057851";"tableaux";"gravure-anglaise-la-chute";"1660"
"1292";"2008/98C";"Paire d'appliques";"<p>Paire d'appliques</p>";"206.611570";"luminaires";"paire-d-appliques";"1661"
"1293";"2010/259R";"Gravure ""charrue""; Suède; fin 19è siècle";"<p>Gravure ""charrue""; Suède; fin 19è siècle</p>";"49.586777";"tableaux";"gravure-charrue-suede-fin-19e-siecle";"1662"
"1294";"2015/242R";"Gravure d'après Carl et Horace Vernet; ""Troisième suite de chevaux"" (n°34)";"<p>Gravure d'après Carl et Horace Vernet; ""Troisième suite de chevaux"" (n°34)</p>";"49.586777";"tableaux";"gravure-d-apres-carl-et-horace-vernet-troisieme-suite-de-chevaux-n34";"1663"
"1295";"2018/93F";"Console en chêne patiné avec marbre; France; 19è siècle";"<p>Console en chêne patiné avec marbre; France; 19è siècle</p>";"289.256198";"divers";"console-en-chene-patine-avec-marbre-france-19e-siecle";"1664"
"1296";"2009/300D2";"Gravure ""L'halali"" par Carl Vernet";"<p>Gravure ""L'halali"" par Carl Vernet</p>";"66.115702";"tableaux";"gravure-l-halali-par-carl-vernet";"1665"
